Date,Mkt-RF,SMB,HML,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
200910,4.08,2.41,0.89,-1.87,0.98,-0.31,-8.9,-1.91,0.82,-2.6,-3.67,-3.89,-6.78,-7.56,-12.18,0,-5.09,-2.51,-4.36,1.44,0.07,2.3,-2.74,-3.54,0.74,-3.96,-1.38,-5.15,-2.72,0.87,-2.74,-4.41,-9.34
200911,-2.59,-4.18,-4.03,4.13,5.28,2.16,7.58,3.18,7.26,1.96,8.22,9.56,2.64,0.22,7.28,6.28,6.46,10.1,9.27,14.87,10.75,2.95,4.51,6.49,5.44,4.46,7.73,11.16,4.5,4.62,7.73,4.26,8.95
200912,5.56,-2.48,-0.25,3.08,-0.7,3.25,1.02,15.12,-1.86,4.59,2.45,2.43,11.3,5.97,14.99,3.7,4.65,6.04,3.63,-4.4,7.25,-0.79,5.86,6.25,5.49,6.45,4.31,4.41,5.04,1.35,2.61,0.94,-2.04
201001,2.75,6.13,-0.11,-0.92,-3.7,-3.35,1.12,1.23,0.85,-3.11,0,-4.04,-8.66,-1.37,-11.92,-6.64,-4.18,0.51,0.52,-15,-7.41,-4.64,-4.5,-6.84,-7.09,-7.88,-5.49,-4.04,-2.55,-1.92,-0.98,-1.19,2.24
201002,-3.36,0.37,0.33,2.92,0.25,4.43,6.02,-1.78,3.69,6.07,0.38,5.45,15.68,2.5,4.2,7.96,10.13,6.69,3.92,13.12,10.82,2.13,-0.43,2.92,2.85,6.3,3.05,7.25,5.89,4.32,4.5,2.72,1.86
201003,3.4,1.19,3.19,4.44,6.11,6.12,12.06,5.53,2.13,11.39,3.61,7.36,8.42,7.34,12.04,6.49,7.02,8.93,11.1,9.05,2.15,3.21,3.1,7.88,5.21,8.12,5.86,8.11,5.99,6.14,8.27,8.14,9.07
201004,6.31,1.44,2.11,-1.46,-1.76,-2.51,10.96,2.32,1.21,4.23,-2.23,3.09,11.43,10.66,-2.63,6.03,4.31,4.82,2.77,-0.37,-2.21,3.81,2.86,3.82,0.49,3.89,4.21,3.82,3.2,1.85,7.31,0.95,3.85
201005,2,4.86,2.91,-5.37,-3.88,-7.69,-7.05,-10.12,-4.35,-5.67,-8.01,-9.99,-9.87,-10.88,-7.01,-9.89,-9.63,-10.02,-9.63,-5.65,-14.85,-10.56,-6.31,-5.91,-8.31,-7.08,-8.89,-5.98,-4.01,-5.83,-4.76,-9.14,-10.07
201006,-7.89,0.14,-2.39,-1.97,-1.63,3.32,-8.8,-8.7,-3.24,-9.31,-1.63,-7.79,-14.55,-12.6,-13.18,-5.51,-7.04,-9.6,-6.03,-5.81,-9.48,-6.31,-0.72,-4.33,-6.78,-5.99,-2.3,-7.66,-5.2,-10.56,-5.21,-7.32,-7.58
201007,-5.57,-1.84,-4.52,5.04,8.37,10.74,7.85,5.29,4.22,8.34,2.14,14.23,6.81,7.75,8.28,13.84,11.78,16.32,10.34,8.27,14.17,7.51,6.79,9.74,8.23,6.81,7.64,10.84,3.2,4.65,6.9,6.63,8.04
201008,6.93,0.18,-0.36,-0.46,-0.01,0.03,-1.32,-10.04,-3.96,-7.41,-1.66,-0.11,-5.5,-6.28,-8.74,-8.15,-6.46,-10.48,-8.16,1.76,-5.88,-3.28,0.41,-2.23,-5.27,-8.21,-6.06,-4.65,-7.55,-4.18,0.46,-8.38,-7.13
201009,-4.77,-3.02,-1.9,1.57,4.95,9.74,14.16,12.91,3.98,17.54,9.01,9.97,13.39,10.22,12.1,15.81,13.76,14.06,10.31,11.26,13.55,9.5,3.64,7.86,11.61,13.47,9.16,9.87,9.9,13.59,7.06,7.49,10
201010,9.54,3.93,-3.23,5.86,1.93,5.34,12.57,7.13,4.51,3.34,2,8.18,3.28,1.58,4.64,4.58,4.75,9.72,5.96,8.75,6.8,4.29,1.86,4.81,7.97,4.16,3.49,5.35,4.95,1.32,6.04,1.97,-0.11
201011,3.88,1.07,-2.46,-1.85,2.01,-3.89,7.31,-3.16,-2.36,9.27,-3.34,0.84,-1.01,3.7,2.98,6.58,3.33,6.74,-0.45,3.04,14.44,5.25,-1.31,-1.86,-2.42,1.14,0.32,2.42,0.29,4.95,4.17,-0.35,-1.16
201012,0.6,3.78,-0.95,5.69,3.57,4.23,-0.66,8.37,5.79,1.08,5.41,7.49,4.19,12.59,13.32,10.63,5.79,8.3,4.42,13.87,14.55,9.15,3.22,6.71,7.17,5.27,4.78,3.19,6.83,3.5,0.07,10.51,11.84
201101,6.82,0.68,3.64,-0.62,-3.62,-3.29,1.52,2.56,-1,-3.32,-0.71,1.6,-3.65,4.58,3.98,5.04,3.59,0.56,5.01,-7.48,1.38,7.17,2.23,0.05,2.45,4.92,3.06,-0.48,2.8,-1.28,-2.39,2.25,7.54
201102,1.99,-2.52,0.82,5.25,0.6,8.65,2.15,3.06,1.66,8.88,3.33,4.92,7.1,1.25,3.98,3.81,2.81,-2.39,2.93,1.02,-0.02,7.97,2.43,7.59,2.47,2.88,3.34,1.42,2.97,1.38,3.92,2.67,3.59
201103,3.49,1.53,1.29,1.71,3.35,6.33,-0.53,-0.09,0.23,-4.4,2.3,2.01,4.5,2.71,0.75,4.39,1.1,1.53,2.58,0.17,8.82,1.64,0.91,1.77,0.05,-2.65,1.62,3.01,1.47,0.48,1.85,-1.48,-1.45
201104,0.46,2.58,-1.76,4.27,3.9,5.39,6.04,0.12,4.93,8,6.38,4.48,4.95,0.11,0.58,1.66,0.99,1.72,4.11,-0.63,-2.79,1.47,3.99,3.41,2.61,3.3,1.76,2.93,4.06,5.2,1.4,0.65,2.16
201105,2.9,-0.37,-2.43,2.37,0.49,4.5,-0.56,2.34,3.05,0.34,1.97,-3.76,2.89,-2.5,-5.35,-5.7,-6.44,-3.29,-1.83,-5.6,-6.03,-4.51,1.3,0.77,-2.23,-1.16,0.34,-0.44,1.2,0.21,4.17,-2.52,-2.94
201106,-1.27,-0.58,-2.05,-0.32,0.62,-5.6,-1.55,-1.31,-2.52,4.5,-1.83,-0.22,-6.35,-3.5,-1.89,-0.75,-0.24,-1.46,0.27,-1.76,-7.16,-2.34,-0.34,-1.24,-1.06,-3.24,-0.61,-0.47,-2.1,-1.41,1.58,-2.19,-1.93
201107,-1.75,-0.11,-0.42,-0.61,-2.97,2.86,4.04,-3.78,-2.74,2.26,-3.65,-1.83,-6.29,-6.3,-6.22,-4.76,-9.73,-9.59,-5.97,0.33,0.67,0.5,-0.35,-5.03,0.38,-1.71,-6.65,-5.09,-4.58,-0.1,-0.28,-3.91,-4.53
201108,-2.35,-1.37,-0.88,-1.8,2.24,0.33,-5.72,-7.19,0.37,-5.51,-3.1,-7.98,-7.01,-8.57,-13.2,-8.15,-7.63,-11.97,-7.3,-1.84,-19.19,-9.82,0.14,-5.45,-6.84,-7.3,-5.72,-6.98,-4.05,-3.37,-0.7,-9.15,-3.66
201109,-5.99,-3.03,-2.56,-4.6,-3.84,-4.93,-19.22,-8.41,-3.96,-5.1,-3.96,-16.46,-14.41,-16.18,-20.49,-16.35,-13.09,-14.09,-4.86,-23.15,-30.02,-11.95,-1.63,-5.94,-4.78,-5.49,-10.21,-9.34,-8.14,-2.86,-5.32,-11.04,-4.37
201110,-7.59,-3.35,-1.71,5.65,1.93,7.61,15.33,9.86,4.51,16.51,5.53,18.21,14.26,22.23,18.15,22.91,17.43,23.94,11.08,20.06,28.44,16.17,6.68,7.72,12.16,12.17,10.84,15.28,13.76,9.14,10.09,13.48,9.34
201111,11.35,3.32,0.13,0.5,0.52,7.17,-2.59,-0.69,1.21,-3.84,1.27,-1.14,-1.08,2.39,-1.46,2.22,6.79,-7.95,1.86,1.16,-6.23,1.86,0.99,0.05,-1.78,-1.95,1.07,1.49,1.17,0.85,2.37,-2.94,-0.39
201112,-0.28,-0.14,-0.48,0.65,3.98,3.61,-4.64,3.58,1.91,-2.24,3.53,-0.04,0.82,-0.91,-5.18,-3.89,-4.71,-1.67,0.35,-7.28,-13.69,-0.28,2.95,3.2,-1.41,-1.07,1.08,1.19,-0.02,0.34,3.7,1.76,1.34
201201,0.74,-0.66,1.68,2.84,-2.33,-4.66,12.14,0.61,-0.99,9.89,3.39,11.26,6.96,8.08,12.4,12.61,9.83,13.17,4.92,14.66,1.26,1.4,-2.71,2.31,5.4,10.59,4.49,6.62,6.07,4.04,3.26,7.17,3.48
201202,5.05,2.1,-0.9,1.25,0.77,10.56,5.76,3.28,6.4,6.51,1.23,2.2,5.73,5.61,-2.69,4.51,0.7,5.14,4.4,-5.05,-1.51,6.73,1.25,5,5.16,7.5,3.61,-1.24,1.58,3.51,2.92,6.47,1.35
201203,4.42,-1.84,0.46,2.02,6.04,4.93,3.98,2.3,1.71,1.67,3.96,2.65,4.53,2.14,0.67,-2.27,2.17,0.17,-0.05,-6.76,-12.16,-3.09,1.44,2.52,3.54,5.37,1.64,1,2.98,5.21,3.76,6.87,3.57
201204,3.11,-0.68,1.21,0.61,1.33,1.83,-2.05,-2.56,-1.82,0.12,0.62,1,-0.06,-0.2,-4.29,-1.65,-1.3,-7.36,0.17,-1.31,2.47,-1.78,1.74,1.62,-0.82,-3.12,-0.62,1.23,-0.3,1.36,1.03,-2.46,-1.21
201205,-0.85,-0.39,-0.77,-2.17,-0.25,-3.64,-11.89,-8.6,-5.06,-5.68,-3.29,-8.44,-2.83,-7.12,-14.52,-11.12,-7.4,-7.64,-7.62,-12.57,-23.34,-10.5,-0.93,-1.05,-7.53,-8.22,-5.65,-2.08,-6.12,-2.12,-4.91,-9.03,-2.65
201206,-6.19,0.16,-1.04,2.15,5.74,5.92,0.48,7.12,0.04,-10.76,6.8,3.46,2.22,4.44,4.78,0.06,-1.24,-4.42,2.68,7.19,2.09,5.91,3.4,7.04,4.22,1.65,2.63,4.04,2.58,3.02,-2.24,4.54,6.02
201207,3.89,0.78,0.58,-0.13,2.01,3.94,-8.31,1.15,3.34,2.31,1.65,-0.79,-0.77,-2.13,-1.35,1.41,2.28,-0.3,-1.38,-3.34,-10.56,2.97,3.73,4.07,-1.96,0.71,1.15,-0.99,0.53,2.34,-3.21,-1.06,1.21
201208,0.79,-2.62,-0.05,-0.39,0.32,-2.93,7.05,6.51,3.49,8.04,0.97,2.88,8.15,8.07,-1.1,4.13,3.8,4.12,2.9,6.31,0.3,2.43,-3.34,1.08,3.52,5.33,2.32,-1.56,0.41,3.43,1.45,4.11,-0.41
201209,2.55,0.47,1.12,1.6,-1.02,-0.03,5.47,5.74,2.6,-0.49,4.71,1.44,5.4,5.48,3.77,1.96,-1.19,3.63,-0.66,9.99,2.06,3.61,2.17,4.81,3.52,-0.24,2.51,-2.28,0.41,1.85,3.79,3.62,5.64
201210,2.73,0.49,1.56,-1.83,-1.86,-2.52,1.56,-0.96,1.02,-1.36,-1.89,-2.6,4.72,3.18,-0.73,-0.79,1.34,6.02,0.61,0.76,20.5,-2.12,1.05,-2.3,-4.86,-7.18,-2.22,2.95,2.61,-0.92,-4.97,1.97,-3.03
201211,-1.76,-1.09,3.61,3.98,1.95,3.27,2.08,-2.52,1.16,4.02,1.5,3.21,4,1.58,2.61,1.52,4.55,3.38,3.95,-3.11,-11.26,-1.35,-3.68,0.06,2.03,1.78,3.54,0.4,2.29,1.08,2.28,-0.68,1.31
201212,0.78,0.53,-0.83,-1.46,-0.84,-5.58,3.05,5.55,-1.58,0.13,-0.53,4.46,3.54,4.83,6.56,4.15,3.7,7.98,2.56,-1.33,7.67,1.18,0.14,1.15,1.54,-0.65,3.32,3.01,1.99,-2.15,1.95,4.31,1.29
201301,1.18,1.45,3.53,5.54,5.07,5.61,13.13,5.13,8.69,2.56,8.07,5.06,9.22,9.47,4.28,8.07,7.28,1.66,2.79,0.59,-3.72,7.85,5.08,4.96,6.64,-1.18,5.61,8.52,6.46,5.41,5.23,6.36,7.2
201302,5.57,0.36,0.98,3.84,5.22,2.21,0,-6.54,3.14,1.46,1.35,-0.95,5.7,-0.86,-2.68,-1.07,0.99,-0.22,3.79,-7.56,-8.09,0.48,2.16,2.21,0.98,0.26,4.63,3.64,2.07,0.61,0.7,1.31,4.43
201303,1.29,-0.42,0.13,6.56,5.31,2.72,7.69,7.78,2.19,2.88,6.5,1.21,8.88,4.04,2.1,0.4,0.61,3.56,5.69,0.91,0.86,2.1,5.64,5.77,2.44,3.19,5.53,4.65,3.25,4.77,5.5,4.53,2.28
201304,4.03,0.75,-0.23,2.84,3.55,4.4,4.51,-0.29,1.34,9.03,2.58,3.96,1.02,-3.19,-4.41,-1.16,-1.42,4.45,0.35,-10.57,-5.67,-1.29,5.05,4.21,1.84,-1.02,-0.02,-0.14,0.17,3.2,2.4,1.6,0.74
201305,1.55,-2.4,0.53,-3.45,-1.47,-2.98,2.18,4.79,-0.22,0.78,1.63,3.43,0.77,5.3,3.84,5.33,4.03,11.1,6.35,0.22,0.5,3.04,-6.99,-1.7,3.61,5.51,2.21,2.74,3.85,2.39,-0.3,7.05,5.9
201306,2.8,1.66,2.61,0.84,0.93,-2.26,-3.75,2.46,-0.72,0.58,-1.36,-5.1,2.28,-6.39,-4.72,-3.51,-3.26,0.34,1.04,-9.59,-23.2,-2.11,0.79,2.18,-2.06,-3.52,-0.83,-0.91,-0.55,-0.43,1.61,-0.44,-1.13
201307,-1.2,1.16,-0.09,3.26,2.73,1.76,4.78,12.07,4.98,1.72,7.87,5.87,12.02,3.83,6.97,4.59,9.7,9.65,6.9,0.01,10.54,4.96,4.58,3.77,4.98,7.34,7.12,3.65,6.46,6.39,3.17,6.33,4.35
201308,5.65,1.86,0.56,-3.75,-3.86,-4.85,2.47,-4.88,-2.84,-1.86,-3.81,-0.59,-3.46,-3.98,-2.75,-0.88,-1.91,-1.29,-2.84,4.59,3.73,-1.94,-4.41,-3.29,-0.35,-0.27,-2.97,-2.59,-2.5,-4.86,-2.29,-4.19,-3.8
201309,-2.71,0.29,-2.66,0.31,1.34,4.28,9.91,6.26,0.93,7.65,4.01,5.21,8.44,7.6,8.35,6.26,7.12,6.71,8.51,1.2,2.56,1.89,1.04,4.09,5.37,2.58,2.88,5.92,5.6,4.43,4.01,3.19,2.96
201310,3.77,2.89,-1.15,4.61,6.25,5.35,4.55,7.18,6.07,2.4,3.82,3.95,4.48,4.62,8.38,1.49,5.47,-0.07,5.35,5.38,9.9,4.72,3.34,5.59,3.43,4.64,6.24,5.93,5.76,5.39,3.92,3.33,3.64
201311,4.18,-1.53,1.21,1.52,1.15,-2.42,3.13,0.21,3.95,6.52,4.5,1.2,4.21,3.83,1.72,1.58,3.4,1.79,4.79,-5.54,-3.52,0.98,-1.8,0.52,3.4,3.55,3.63,5.28,3.86,3.72,3.2,6.08,1.72
201312,3.13,1.19,0.29,3.03,-0.41,2.97,7.02,7.75,-1.95,0.83,0.65,4.86,3.64,4.95,6.52,5.2,3.19,1.54,3.11,6.9,7.89,2.91,1.79,3.7,4.66,3.77,2.88,2.24,2.54,0.1,-0.23,2.74,2.82
201401,2.81,-0.59,-0.05,-5.29,-0.54,-8.33,-0.72,-7.12,-6.2,-7.58,1.65,-3.81,-2.68,-4.25,-5.47,-4.42,-2.82,-2.62,-3.42,-6.41,-7.62,-7.03,2.49,-4,-0.3,-2.8,-4.07,-2,-2.35,-7.59,-4.77,-4.23,-6.12
201402,-3.32,0.87,-2.02,3.79,1.62,3.35,8.34,6.73,3.45,5.53,6.47,7.88,0.87,6.47,2.55,5.69,3.76,8.6,4.1,6.55,4.66,5.71,3.07,2.77,5.5,4.79,5.19,2.1,4.5,5.79,4.84,3.24,2.86
201403,4.65,0.31,-0.36,2.77,4.78,4.07,-5.44,-0.75,1.75,-0.4,-2.56,0.62,-0.06,-2.68,3.67,1.02,0.08,-1.05,-1.22,-0.6,-3,2.51,2.68,0.07,-2.88,1.7,-0.21,2.68,0.41,-1.21,1.73,2.36,5.07
201404,0.43,-1.85,4.9,1.22,1.56,5.69,-4.02,-2.09,2.96,-3.82,-0.3,0.02,0.48,-2.9,0.65,1.02,-0.76,0.15,1.28,2.94,9.05,5.62,3.97,0.25,-2.98,0.85,0.7,1.11,-0.54,-0.84,-1.23,-3.51,2.87
201405,-0.19,-4.21,1.12,4.15,3.19,3.99,2.8,-1.53,-0.5,2.22,1.88,2.67,2.75,1.37,-1.62,0.6,-0.51,1.74,1.98,-2.03,-7.31,0.95,0,3.97,2.58,4.38,2.76,5.45,3.44,0.22,2.4,1.83,-0.43
201406,2.06,-1.9,-0.12,1.52,2.85,-1.17,1.98,8.8,-1.29,0.26,2.86,0.77,7.83,2.28,4.89,5.41,3.51,4.03,-2.05,6.46,3.87,4.17,5.41,1.6,2.46,3.5,1.69,1.25,0.99,1.01,2.53,3,-0.33
201407,2.61,3.08,-0.67,-5.83,-2.92,-3.26,-3.7,-1.6,-2.62,-0.62,-0.34,-3.24,-5.7,-8.8,2.2,-6.34,-6.6,-3.77,-5.68,1.84,-11.2,-3.51,-6.48,0.46,0.53,-0.32,-4.08,-2.05,-3.09,-1.78,-3.11,-2.07,-2.07
201408,-2.04,-4.27,0.02,6.38,5.46,4.63,-1.8,2.64,5.87,3.53,5.43,4.39,10.14,6.74,6.21,5.11,3.42,4.26,5.74,1.46,4.18,2.25,5.39,0.52,3.49,5.21,3.38,4.56,4.75,5.74,3.32,3.79,7.2
201409,4.24,0.36,-0.42,-0.53,0.83,2.01,-4.38,-7.29,0.84,4.44,-0.08,-2.13,-2.38,-6.4,-4.79,-7,-4.82,-10.06,-0.96,-10.95,-14.41,-7.96,-3.4,-1.71,-1.19,-1.84,-3.49,0.7,-2.23,-1.51,-0.6,-0.64,0.15
201410,-1.97,-3.73,-1.38,1.7,3.28,5.86,0.58,3.28,3.71,1.57,5.76,-1.09,2.08,3.93,2.17,2.49,3.21,1.98,1.18,-9.34,-6.31,-4.47,6.69,1.41,0.46,2.8,6.42,6.22,3.12,3.37,1.28,3.82,1.58
201411,2.52,4.28,-1.8,5.68,4.35,0.98,-0.4,1.11,3.23,8.89,2.66,2.21,7.53,1.3,-2.46,-1.19,-0.08,5.26,4.68,-1.01,3.96,-10.03,0.29,3.04,2.04,6.5,4.8,5.87,1.86,8.96,5.57,1.98,4.56
201412,2.55,-2.04,-3.07,-2.48,-4.3,-2.89,-4.6,1.83,0.02,-0.82,-0.88,0.82,-0.31,0.02,-6.6,-1.13,-0.9,0.56,-0.59,-6.48,-16.46,0.58,1.85,-1.74,-0.59,-1.78,2.08,1.09,0.45,2.23,-0.43,2.07,0.17
201501,-0.06,2.48,2.23,-1.64,0.9,3.05,0.25,-2.18,-4.92,-3.75,1.56,-1.99,2.02,-5.1,-9.65,-7.59,-5.38,-6.25,1.02,-4.26,-17.48,-4.28,1.18,-4.9,-4.46,-2.07,-2.43,-4.53,-2.53,-0.24,0.66,-7.48,-4.1
201502,-3.11,-0.51,-3.56,4.44,4.4,5.45,5.87,9,3.83,5.43,4.31,8.07,13.34,8.01,3.77,6.6,5.59,8.91,6.23,14.7,15.05,4.74,-4.37,9.1,7.94,8.61,6.68,3.1,4.89,5.67,6.82,7.87,4.64
201503,6.14,0.52,-1.81,-0.72,-2.07,-8.47,-2.6,0.56,-1.98,1.23,0.84,-3.56,3.33,1.16,-2.72,-3.63,-0.49,-0.43,-1.27,-6.93,-18.67,-2.54,-0.28,-2.21,-1.51,-3.07,-1.73,-3.62,0.54,1.01,-0.29,0.12,-1.73
201504,-1.12,3.02,-0.41,-0.17,-0.52,6.02,3.75,-4.11,-2.41,-1.53,-1.4,1.14,-5.95,-2.99,4.05,2.44,1.37,0.21,-2.85,12.54,10.8,6.96,0.3,3.4,2.24,-0.03,-2.65,-1.14,-1.05,-2.93,0.51,0.8,-0.23
201505,0.59,-3.04,1.88,2.03,2,1.44,0.71,1.93,0.39,0.04,4.88,1.19,4.37,1.79,-3.81,0.32,2.91,1.09,1.75,-5.38,-17.11,-5.03,-0.5,0.81,-0.11,4.28,1.32,-3.06,1.29,0.56,1.56,3.11,0.95
201506,1.36,0.89,-1.1,-1.95,-1.71,-2.57,1.3,-0.84,-0.11,4.17,0.08,-2.8,4.09,0.42,-5.25,-1.34,-3.45,-2.36,-2.8,-6.29,-23.5,-3.74,-5.37,-0.51,-1.87,-4.99,-2.84,-3.25,-2.66,-0.5,0.29,1.28,-3.57
201507,-1.53,2.85,-0.74,4.03,3.51,9.59,6.09,-2.9,0.71,5.96,3.66,-4.92,-0.72,1.15,-8.21,-6,-4.29,-3.11,-1.49,-13.35,-26.3,-8.95,2.61,1.41,5.23,-1.02,-0.54,3.26,-1.28,5.84,4.17,1.95,3.19
201508,1.54,-4.09,-4.21,-4.37,-3.12,-4.06,-7.35,-8.61,-6.94,-3.86,-8.34,-7.22,-3.11,-2.23,-4.41,-3.79,-8.97,-6.1,-5.07,-1.47,7.86,-3.69,-4.01,-8.42,-5.3,-6.41,-5.69,-6.36,-4.27,-5.42,-6.48,-6.62,-5.25
201509,-6.04,0.44,2.73,-1.19,2.58,2.37,-9.94,-5.32,-0.53,1.18,-7.29,-8.29,-5.92,-6.51,-10.59,-9.1,-8.8,-2.53,-2.56,-6.33,-36.74,-5.66,-0.56,-2.61,-1.47,-1.69,-2.66,-0.72,-6,-1.72,0.44,-3.2,-1.87
201510,-3.07,-2.61,0.39,5.81,8.06,10.9,14.61,12.21,5.81,0.98,7.72,16.63,7.96,5.44,5.9,8.69,7.98,6.04,9.3,8.74,-30.98,12.54,2.07,8.85,11.25,8.05,10.19,6.47,5.17,4.53,5.05,5.89,7.02
201511,7.75,-1.98,-0.25,0.11,-0.71,-3,-0.41,-1.17,-1.1,-1.08,0.72,1.67,-2.59,4.65,-0.89,2.21,1.52,1.94,-0.41,-5.99,10.12,1.06,-3.45,-1.92,2,0.19,-0.02,-1.11,2.7,0.59,-1.01,2.11,0.06
201512,0.56,3.68,-0.49,1.97,0.31,1.6,-1.69,-6.17,1.87,-4.37,0.38,-4.79,-2.64,-5.24,-2.65,-6.09,-0.36,-4.13,-1.8,-6.51,-7.34,-9.76,-2.36,-3.02,-1.18,-4.43,-3.74,-5.01,-1.78,0.83,-0.94,-2.94,0.31
201601,-2.17,-2.86,-2.45,-1.66,-0.22,4.29,-8.14,-5.27,0.17,1.53,-9.4,-11.08,-5.32,-8.62,-9.65,-4.78,-8.2,-13.23,-9.68,-5.33,-3.31,-4.64,4.62,-0.36,-5.08,-7.93,-5.26,-8.53,-8.34,-4.47,-0.93,-9.63,-3.21
201602,-5.77,-3.36,2.01,0.97,-2.32,0.95,4.27,-0.94,0.36,0.83,-1.06,6.87,0.65,2.12,7.37,5.37,3.65,4.07,3.51,12.13,6.28,-2.96,1.72,1.17,-2.43,1.5,3.01,6.91,4.19,-0.43,1.05,-2.82,2.68
201603,-0.08,0.83,-0.59,4.71,5.63,5.06,8.63,6.9,4.67,2.32,2.92,8.33,3.6,11.43,17.74,9.7,9.05,10.59,4.07,13.33,25.47,10.87,7.92,6.02,7.78,9,8.2,6.88,6.29,5.99,5.38,6.69,6.68
201604,6.96,0.82,1.11,0.64,0.32,-0.24,-6.29,1.83,-0.41,-2.26,3.56,3.77,1.56,0.5,9.86,3.5,2.34,1.6,5.11,15.81,29.73,9.09,-0.78,0.6,-2.52,-5.46,0.81,-1.07,0.3,-0.34,-2.37,3.92,0.68
201605,0.92,0.69,3.28,2.07,-0.9,0.84,5.43,-0.52,-0.08,-4.95,2.47,-1.42,-1.69,3.45,-8.49,0.15,-0.99,-2.49,-1.8,-5.06,1.55,-0.95,2.24,0.3,4.69,5.65,1.8,-2.17,1.64,1.22,-1.47,2.12,-2
201606,1.78,-0.27,-1.6,4.77,5.33,6.89,-4.41,-0.32,3.18,1.65,0.14,-1.1,-4.65,-1.25,2.56,-0.82,-0.19,-6.98,0.79,8.08,5.24,2.65,7.37,3.12,-2.09,-1.58,2.08,-2.51,1.6,0.76,1.18,-5.29,3.59
201607,-0.05,0.64,-1.4,-0.49,1.84,-2.77,6.17,7.4,2.6,1.84,6.01,4.33,9.73,5.67,13.59,6.53,5.37,8.85,4.13,7.38,20.94,-2.87,-0.22,2.29,7.29,8.22,2.54,5.4,3.4,3.85,2.2,4.11,-0.18
201608,3.95,2.6,-1.23,-0.5,-0.88,-1.2,0.96,0.31,1.26,1.32,-3.21,2.49,1.65,0.82,-7.52,3.85,1.37,-0.3,0.31,-9.62,-4.52,1.43,-3.92,-3.55,1.18,2.55,2.48,1.1,-0.94,-1.69,-0.21,4.88,2.22
201609,0.5,1.13,3.31,-2.9,1.65,-2.76,4.64,-3.93,0.02,-6.81,0.35,-1.73,-4.84,-2.39,2.44,2.56,1,-0.23,-0.59,2.22,7.68,2.94,1.75,0.54,0.79,4.2,-0.62,2.89,-2.56,-0.14,-2.24,-1.44,-3.47
201610,0.25,2.04,-1.21,-0.31,-1.63,4.61,5.61,-10.26,-2.94,-5.4,-7.44,-1.91,-7.35,-3.9,-2.98,-4.08,-4.97,-3.27,2.23,0.88,-8.67,-2.93,-0.61,-2.83,-0.52,-2.17,-5.47,-0.62,-8.07,-3.55,-1.92,1.38,-0.51
201611,-2.02,-4.43,4.07,-4.4,-5.75,-5.11,3.88,8.16,-4.17,1.27,1.38,7.57,7.97,9.79,21.36,12.46,8.58,6.9,8.8,11.57,20.79,9.52,-2.84,6.26,-0.11,2.48,4.22,12.76,9.77,2.88,8.5,12.8,8.24
201612,4.86,5.47,8.22,4.46,3.03,5.42,-3.33,2.01,1.46,-0.71,0.85,0.36,1.69,0.18,-2.26,-0.12,-0.37,4.19,1.43,-1.69,-9.65,2.25,3.64,4.68,-0.13,2.07,1.89,0.89,2.23,-0.95,0.61,3.83,2.54
201701,1.82,0.11,3.51,0.99,-0.98,5.65,4.88,1.64,2.76,0.44,2.21,3.84,5.6,3.89,3.7,4.68,4.39,5.22,1.99,12.29,-5.32,-4.33,1.09,3.4,5.61,3.34,2.32,1.73,1.92,0.92,0.74,0.67,-0.79
201702,1.94,-1.06,-2.81,1.75,6.17,7.97,0.69,-0.35,4.87,3,7.1,3.13,4.01,2.19,9.19,2.27,2.18,0.85,6.37,-8.45,-9.39,-2.33,4.02,-0.07,3.29,6.88,3.25,2.59,2.68,2.85,2.41,4.59,3.7
201703,3.57,-2.01,-1.79,0.55,0.92,1.06,5.82,-0.89,-0.33,0.48,-0.15,2.19,1.29,2.54,-6.14,1.43,1.3,-0.53,-1.81,-2.29,5.53,-1.24,0.32,0.83,1.81,2.53,0.29,-2.77,-1.08,0.82,2.76,-2.22,-1.78
201704,0.17,1.17,-3.33,0.81,1.94,-0.09,2.79,-0.78,-0.31,-0.95,1.09,1.33,2.59,0.69,-0.5,3.88,0.13,1.69,4.61,-1.32,-11.86,-2.79,0.36,-0.12,3.9,1.07,2.11,2.19,-3.34,3.4,4.35,0.27,-0.95
201705,1.09,0.72,-2.11,1.69,4.34,6.18,2.86,-1.65,1.83,-2.22,-0.43,-0.56,1.75,-2.5,-4.6,2.98,-0.77,-0.65,2.69,-1.12,-5.09,-3.47,2.58,-1.92,3.69,4.63,2.66,2.73,2.37,0.54,7,-0.94,-0.68
201706,1.06,-2.61,-3.67,-2.59,-1.14,-0.94,-0.14,2.75,-0.13,9.55,5.56,1.99,1.57,4.04,-0.22,-0.26,1.66,3.5,1.82,-0.65,2.29,-0.19,-1.89,-2.27,-0.62,-3.48,1.93,3.44,0.23,-2.41,-2.48,5.72,1.37
201707,0.78,2.15,1.45,1.59,1.25,-5.99,5.05,2.37,1.89,1.22,0.53,1.09,2.21,0.31,1.31,3.15,0.12,-0.89,7.14,8.32,12.9,2.02,2.96,5.3,3.92,3.26,-2.35,-4.43,-0.89,0.98,-2.57,1.94,1.48
